Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Fax,canonical_Number per Site EHS,canonical_Head Start Fund,canonical_Program Name,canonical_Executive Director,canonical_Source,canonical_Center Director,canonical_Email Address,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Address,canonical_Number per Site HS,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Program Option,canonical_Phone,canonical_Site name,canonical_Purple binder service type,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Length of Day,canonical_Zip,canonical_Agency,canonical_CC fund,canonical_Column2,canonical_Column,canonical_Director,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Website,canonical_Ounce of Prevention Description
83,0.618821382523,1272,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House West,37 W 47th St ,,3733400,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'37 w 47th st',b'',b'',b'115',b'',b'',b'3733400',b'firman community services - firman house west',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
86,0.618821382523,1273,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - St. Thomas,3801 S Wabash Ave ,,2850617,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'3801 s wabash ave',b'',b'',b'1273',b'',b'',b'2850617',b'ada s. mckinley community services - mckinley - st. thomas',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
87,0.558613634109,1274,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'3901 s state st',b'',b'cp',b'1274',b'',b'',b'5362187',b'centers for new horizons - edison l. hoard learning center',b'',b'riverdale',b'',b'half day/full day',b'60627',b'',b'',b'child care',b'',b'',b'',b'',b'',b''
90,0.567043026288,1275,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - New Hope / Salvation Army,4255 W Division St ,,7224908,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'3278ps(hs collaboration with childcare & prek)',b'cps_early_childhood_portal_scrape.csv',b'www.usc.salvationarmy.com',b'',b'no',b'catherine eason',b'4255 w division',b'',b'claudia rowland',b'1275',b'',b'humboldt park',b'7724908',b'salvation army new hope',b'',b'humboldt park',b'salvation army',b'half day/full day',b'60651',b'',b'yes',b'',b'',b'',b'',b'catherine eason',b'no',b''
91,0.609647370875,1276,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',"b'7131ps(hs collaboration with childcare & prek), 2808sa(schoo'",b'cps_early_childhood_portal_scrape.csv',b'www.kacschicago.org',b'04/30/14',b'no',b'hye k. choi',b'4300 n california',b'',b'in chul choi',b'123',b'',b'irving park',b'5838281',b'korean american community services - korean american community services',b'hchoi@kacschicago.org',b'',b'korean american community services',b'half day/full day',b'60618',b'',b'yes',b'child care',b'',b'',b'',b'hye k. choi',b'yes',b'585396'
92,0.618821382523,1277,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4301 s cottage grove ave',b'',b'',b'124',b'',b'',b'',b'centers for new horizons - effie ellis',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
94,0.618821382523,1278,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Maggie Drummond Day Care,4301 S Wabash Ave ,,3738200,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4301 s wabash ave',b'',b'',b'1278',b'',b'',b'3738200',b'ada s. mckinley community services - maggie drummond day care',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
95,0.578443408012,1279,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - King,4314 S Cottage Grove Ave ,,7472310,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4314 s cottage grove ave',b'',b'',b'1279',b'',b'',b'7472310',b'abraham lincoln centre - lincoln - king',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
96,0.612649361293,1280,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Leclaire-Ryder Day Care / Hull House,4410 S Laporte Ave ,,7675170,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4410 s laporte ave',b'',b'',b'127',b'',b'',b'7675170',b'hull house association - leclaire-ryder day care / hull house',b'',b'',b'',b'half day/full day',b'60638',b'',b'',b'child care',b'',b'',b'',b'',b'',b''
98,0.602785849571,1281,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'7027ps(hs collaboration with childcare & prek)',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'no',b'martha abarca',b'4520 n beacon street',b'',b'',b'129',b'',b'edgewater',b'5613500',b'hull house association - uptown west / hull house',b'',b'',b'hull house association',b'half day/full day',b'60660',b'',b'yes',b'child care',b'',b'',b'',b'',b'no',b''
101,0.60576881965,1282,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Just For You,4647 W Washington Blvd ,,6268655,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'cps_early_childhood_portal_scrape.csv',b'',b'',b'no',b'nena porter cooper',b'4647 w washington blvd',b'',b'',b'133',b'',b'austin',b'6268655',b'home of life community dev. corp. - home of life just for you',b'',b'',b'home of life community dev. corp.',b'half day/full day',b'60644',b'',b'yes',b'',b'',b'',b'',b'',b'no',b''
102,0.618821382523,1283,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Community Development,4650 W Madison St ,,6268655,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4650 w madison st',b'',b'',b'1283',b'',b'',b'6268655',b'home of life community dev. corp. - home of life community development',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
103,0.528372362256,1284,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'cps_early_childhood_portal_scrape.csv',b'www.christopherhouse.org',b'08/31/12',b'no',b'karen ross william',b'4701 n winthrop',b'',b'lori baas',b'135',b'',b'uptown',b'7694540',b'christopher house uptown',b'kross@christopherhouse.org',b'uptown',b'christopher house',b'half day/full day',b'60640',b'',b'yes',b'',b'',b'',b'',b'karen ross william',b'no',b'293293'
104,0.618821382523,1285,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4754 n leavitt st',b'',b'',b'1210',b'',b'',b'8788651',b'hull house association - lincoln square / hull house',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
346,0.58900342385,1286,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Parkway Community Center / Hull House,500 E 67th St ,,4931306,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'500 e 67th st',b'',b'',b'1215',b'',b'',b'4931306',b'hull house association - parkway community center / hull house',b'',b'',b'',b'half day/full day',b'60637',b'',b'',b'child care',b'',b'',b'',b'',b'',b''
110,0.578526178996,1287,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Columbus Park / Salvation Army,500 S Central Ave ,,9214162,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'7017ps(hs collaboration with childcare & prek)',b'cps_early_childhood_portal_scrape.csv',b'www.usc.salvationarmy.com',b'',b'no',b'felice lewis',b'500 s central',b'',b'claudia rowland',b'1287',b'',b'austin',b'9214162',b'salvation army columbus park',b'',b'austin',b'salvation army',b'half day/full day',b'60644',b'',b'yes',b'',b'',b'',b'',b'felice lewis',b'no',b''
115,0.591088294983,1288,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Trinity United,532 W 95th St ,,4883511,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',"b'2527it(child care it center), 4311ps(hs collaboration with c'",b'cps_early_childhood_portal_scrape.csv',b'',b'',b'no',b'ekoi florence',b'532 w 95th st',b'',b'',b'1889',b'',b'washington heights',b'4883511',b'trinity united church of christ',b'',b'',b'trinity united church of christ',b'half day/full day',b'60628',b'',b'yes',b'',b'',b'',b'',b'',b'yes',b''
7,0.577965219816,1289,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Grace Mission,5332 S Western Ave ,,4761990,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1100 s may st',b'',b'',b'14',b'',b'',b'6663787',b'catholic charities of the archdiocese of chicago - cordia marian',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
372,0.633931696415,1290,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House South,5401 S Wentworth Ave ,,4513400,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'4910 s dr. martin luther king dr',b'',b'',b'1290',b'',b'',b'3732083',b'firman community services - firman house east',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
116,0.618821382523,1291,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Belmont-Cragin,5423 W Diversey ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'5423 w diversey',b'',b'',b'1218',b'',b'',b'',b'onward neighborhood house - belmont-cragin',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
119,0.618821382523,1292,CPS_Early_Childhood_Portal_scrape.csv," Trinity Resources Unlimited, Inc. - Hope for Youth",5900 W Iowa St ,,6260323,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'5900 w iowa st',b'',b'',b'1292',b'',b'',b'6260323',"b'trinity resources unlimited, inc. - hope for youth'",b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
121,0.558062577248,1293,CPS_Early_Childhood_Portal_scrape.csv, Onward Neighborhood House - Onward Neighborhood House,600 N Leavitt St ,,6666726,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'www.onwardhouse.org',b'',b'no',b'verlene vanderbilt',b'600 n leavitt st',b'',b'mario garcia',b'1293',b'',b'austin',b'6666726',b'onward neighborhood house - onward neighborhood house',b'',b'',b'onward neighborhood house',b'half day/full day',b'60639',b'',b'yes',b'',b'',b'',b'',b'verlene vanderbilt',b'no',b''
122,0.618821382523,1294,CPS_Early_Childhood_Portal_scrape.csv," Heartland Alliance for Human Needs & Rights - Heartland Human Care Services, Inc",615 W Wellington Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'615 w wellington ave',b'',b'',b'1220',b'',b'',b'',"b'heartland alliance for human needs & rights - heartland human care services, inc'",b'',b'',b'',b'part day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
123,0.618821382523,1295,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Washington Park South Learning Center,6225 S Wabash Ave ,,6672065,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'6225 s wabash ave',b'',b'',b'1295',b'',b'',b'6672065',b'centers for new horizons - washington park south learning center',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
126,0.618821382523,1296,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Side YMCA,6330 S Stony Island Ave ,,9470700,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'6330 s stony island ave',b'',b'',b'1221',b'',b'',b'9470700',b'ymca of metropolitan chicago - south side ymca',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
130,0.618821382523,1297,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Kennedy-King College,6800 S Wentworth Ave ,,5533475,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'6800 s wentworth ave',b'',b'',b'1297',b'',b'',b'5533475',b'board trustees-city colleges of chicago - kennedy-king college',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
132,0.618821382523,1298,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Dr. Denton J. Brooks Center,6921 S Stony Island Ave ,,9552818,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'6921 s stony island ave',b'',b'',b'1298',b'',b'',b'9552818',b'trinity united church of christ - dr. denton j. brooks center',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
134,0.618821382523,1299,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Garfield Head Start/Child Developmental Center- YMCA,7 N Homan Ave ,,2653900,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'7 n homan ave',b'',b'',b'1299',b'',b'',b'2653900',b'ymca of metropolitan chicago - garfield head start/child developmental center- ymca',b'',b'',b'',b'extended day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
136,0.618821382523,1300,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Rogers Park,7059 N Greenview Ave ,,2745477,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'7059 n greenview ave',b'',b'',b'1300',b'',b'',b'2745477',b'christopher house - christopher house - rogers park',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
370,0.618821,1301,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Donoghue,707 E 37th St ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'707 e 37th st',b'',b'',b'833',b'',b'',b'',b'abraham lincoln centre - donoghue',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
138,0.550458312035,1302,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Howard,7222 S Exchange Ave ,,2219711,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'7222 s exchange ave',b'',b'',b'1302',b'',b'',b'2219711',b'ada s. mckinley community services - mckinley - howard',b'',b'',b'',b'half day/full day',b'60649',b'',b'',b'child care',b'',b'',b'',b'',b'',b''
140,0.618821382523,1303,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Nia Family Center,744 N Monticello Ave ,,8266971,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'744 n monticello ave',b'',b'',b'1223',b'',b'',b'8266971',b'chicago commons association - nia family center',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
141,0.64752432704,1304,CPS_Early_Childhood_Portal_scrape.csv, Howard Area Community Center - Howard Area Community Center,7510 N Ashland Ave ,,7647610,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'7510 n ashland ave',b'',b'',b'176',b'',b'',b'7647610',b'howard area community center - howard area community center',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
144,0.580158740282,1305,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - Wright Renaissance,7939 S Western Ave ,,4768805,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',"b'2708it(child care it center), 2708ps(child care ps center &'",b'cps_early_childhood_portal_scrape.csv',b'www.adasmckinley.org',b'',b'yes',b'corllis wright',b'7939 s western',b'',"b'george jones, jr.'",b'1305',b'',b'ashburn',b'4768805',b'ada s. mckinley community services - mckinley - wright renaissance',b'',b'',b'ada s. mckinley community services',b'half day/full day',b'60620',b'',b'yes',b'',b'',b'',b'',b'corllis wright',b'yes',b''
149,0.617211079597,1306,CPS_Early_Childhood_Portal_scrape.csv, South Central Community Services - South Central Community Services,8316 S Ellis Ave ,,4830900,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'www.sccsinc.org',b'',b'no',b'marsha hightower',b'8316 s ellis ave',b'',b'felicia blasingame',b'184',b'',b'chatham',b'4830900',b'south central community services - south central community services',b'',b'',b'south central community services',b'half day/full day',b'60619',b'',b'yes',b'child care',b'',b'',b'',b'marsha hightower',b'no',b''
150,0.618821382523,1307,CPS_Early_Childhood_Portal_scrape.csv, Marcy Newberry Association - South Harper Montessori,8358 S Stony Island Ave ,,7340375,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'8358 s stony island ave',b'',b'',b'1307',b'',b'',b'7340375',b'marcy newberry association - south harper montessori',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
151,0.528778731823,1308,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Lakeshore,850 W Eastwood Ave ,,2719403,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'850 w eastwood ave',b'',b'cp',b'1308',b'',b'',b'2719403',b'christopher house - christopher house - lakeshore',b'',b'uptown',b'',b'half day/full day',b'60640',b'',b'',b'',b'',b'',b'',b'',b'',b''
49,0.60451631248,1309,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Guadalupe,9129 S Burley Ave ,,9785320,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'child care',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'2414 s albany ave',b'',b'',b'1309',b'',b'',b'2775888',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
156,0.618821382523,1310,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Altgeld Gardens I,941 E 132nd Pl ,,4683055,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'941 e 132nd pl',b'',b'',b'1310',b'',b'',b'4683055',b'centers for new horizons - altgeld gardens i',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
156,0.618821382523,1311,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Altgeld Gardens I,941 E 132nd Pl ,,4683055,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'state pre-kindergarten',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'941 e 132nd pl',b'',b'',b'1310',b'',b'',b'4683055',b'centers for new horizons - altgeld gardens i',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
394,0.618821,1312,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Chicago State University,9501 S Dr. Martin Luther King Dr ,,9952400,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'9501 s dr. martin luther king dr',b'',b'',b'889',b'',b'',b'9952400',b'chicago state university - chicago state university',b'',b'',b'',b'half day/full day',b'',b'',b'',b'',b'',b'',b'',b'',b'',b''
602,0.618821,1313,CPS_Early_Childhood_Portal_scrape.csv, Skinner,111 S. Throop ,,5347790,,Tuition Based Preschool,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'tuition based preschool',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'111 s. throop',b'',b'tb',b'1313',b'',b'',b'5347790',b'skinner',b'',b'near west side',b'',"b'8-11 hours, varies by facility'",b'60607',b'',b'',b'',b'',b'',b'',b'',b'',b''
397,0.642425999045,1314,CPS_Early_Childhood_Portal_scrape.csv, South Loop,1212 S. Plymouth ,,5348690,,Tuition Based Preschool,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start/prekindergarten for',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1212 s. plymouth',b'',b'tb',b'901',b'',b'',b'5348690',b'south loop',b'',b'near south side',b'',"b'8-11 hours, varies by facility'",b'60605',b'',b'',b'',b'',b'',b'',b'',b'',b''
397,0.642425999045,1315,CPS_Early_Childhood_Portal_scrape.csv, South Loop,1212 S. Plymouth ,,5348690,,Tuition Based Preschool,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'head start/prekindergarten for',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1212 s. plymouth',b'',b'tb',b'901',b'',b'',b'5348690',b'south loop',b'',b'near south side',b'',"b'8-11 hours, varies by facility'",b'60605',b'',b'',b'',b'',b'',b'',b'',b'',b''
421,0.618821382523,1316,CPS_Early_Childhood_Portal_scrape.csv, Blaine,1420 W. Grace ,,5345750,,Tuition Based Preschool,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1420 w. grace',b'',b'tb',b'2331',b'',b'',b'5345750',b'blaine',b'',b'lake view',b'',b'3-4 hours',b'60613',b'',b'',b'',b'',b'',b'',b'',b'',b''
432,0.618821382523,1317,CPS_Early_Childhood_Portal_scrape.csv, Burley,1630 W. Barry ,,5345475,,Tuition Based Preschool,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'',b'prekindergarten for all',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'',b'1630 w. barry',b'',b'pfa-reg',b'2350',b'',b'',b'5345475',b'burley',b'',b'lake view',b'',b'3-4 hours',b'60657',b'',b'',b'',b'',b'',b'',b'',b'',b''
