Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
134,0.919201185306,1954,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Nia Family Center",744 N. Monticello ,60612,7220115,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Erica Barbara,,,,,,,"b'2633it(child care it center), 3404ps(hs collaboration with c'",b'1461',b'8266971',b'www.chicagocommons.org',b'60612',b'',b'',b'no',b'sharon gibson',b'',b'yes',b'',b'state pre-kindergarten',b'chicago commons association - nia family center',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'erica barbara',b'',b'',b'humboldt park',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'744 n monticello',b''
597,0.917181,1955,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Panda Montessori",6921 N. Ridge ,60645,3386755,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Angela Perry,,,,,,,b'',b'1462',b'3386755',b'www.chicagocommons.org',b'60645',b'',b'',b'no',b'angela perry',b'',b'yes',b'',b'',b'chicago commons association panda montessori',b'no',b'dan valliere',b'chicago commons association',b'',b'',b'',b'angela perry',b'',b'',b'rogers park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'6921 n ridge',b''
28,0.915128672123,1956,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Paulo Freire",1653 W. 43rd St ,60609,8266260,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Nilda Vargas,,,,,,,"b'2626it(child care it center), 3402ps(hs collaboration with c'",b'42',b'8262669',b'www.chicagocommons.org',b'60609',b'',b'',b'no',b'jenny seacat',b'',b'yes',b'',b'state pre-kindergarten',b'chicago commons association - paulo freire',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'nilda vargas',b'',b'',b'new city',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1653 w 43rd st',b''
598,0.905627,1957,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Rainbow Daycare",3250 W Irving Park Rd ,60618,4788182,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,James Limson,,,,,,,b'',b'1464',b'4788182',b'www.chicagocommons.org',b'60618',b'',b'',b'no',b'james limson',b'',b'yes',b'',b'',b'chicago commons association rainbow daycare',b'no',b'dan valliere',b'chicago commons association',b'',b'',b'',b'james limson',b'',b'',b'irving park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3250 w irving park rd',b''
1322,,1958,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association St Catherine's - St. Lucy School",27 Washington Oak Park IL 60302,,3865286,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Sister Marion Cypser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.920588344336,1959,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Taylor Center for New
Experiences",1633 N. Hamlin ,60647,2278551,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Vanessa Powell,,,,,,,"b'2629it(child care it center), 3401ps(hs collaboration with c'",b'1959',b'2278551',b'www.chicagocommons.org',b'60647',b'',b'',b'no',b'nilda vargas',b'',b'yes',b'',b'head start',b'chicago commons association - taylor center for new experiences',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'vanessa powell',b'',b'',b'humboldt park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1633 n hamlin',b''
599,0.905627,1960,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association Tots Express Learning Center",1705 E 87th St ,60617,7218687,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Clara Cureton,,,,,,,b'',b'1466',b'7218687',b'www.chicagocommons.org',b'60617',b'',b'',b'no',b'clara cureton',b'',b'yes',b'',b'',b'chicago commons association tots express learning center',b'no',b'dan valliere',b'chicago commons association',b'',b'',b'',b'clara cureton',b'',b'',b'calumet heights',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1705 e 87th st',b''
600,0.91519,1961,DFSS_AgencySiteLies_2012.csv,"Chicago Commons
Association V & J Day Care Center",1 E 113th St ,60628,7853940,,,,,,,"Chicago Commons
Association",,,,,,,,,,,www.chicagocommons.org,Dan Valliere,Reaver Barlow-Bell,,,,,,,b'',b'1467',b'7854393',b'www.chicagocommons.org',b'60628',b'',b'',b'no',b'reaver barlow-bell',b'',b'yes',b'',b'',b'chicago commons association v & j day care center',b'no',b'dan valliere',b'chicago commons association',b'',b'',b'',b'reaver barlow-bell',b'',b'',b'roseland',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1 e 113thk st',b''
601,0.916256,1962,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Aldridge, Ira F.",630 E. 131st St. ,60827,5355614,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Vincent Payne,,,,,,,b'',b'1468',b'5355614',b'www.cps.edu',b'60827',b'',b'',b'no',b'mr. vincent payne',b'',b'yes',b'',b'',"b'chicago public schools aldridge, ira f.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr. vincent payne',b'',b'',b'riverdale',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'630 e 131st st',b''
602,0.915873,1963,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Altgeld, John P.",7007 S. Loomis ,60636,5353250,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Gloria Davis,,,,,,,b'',b'1469',b'5353257',b'www.cps.edu',b'60636',b'',b'',b'no',b'mrs. vera williams-willis',b'',b'yes',b'',b'',"b'chicago public schools altgeld, john p.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'gloria davis',b'',b'',b'west englewood',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'7007 s loomis',b''
603,0.914504,1964,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Azuela, Mariano",4707 W. Marquette ,60629,5357395,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Carmen Navarro,,,,,,,b'',b'1470',b'5357395',b'www.cps.edu',b'60629',b'',b'',b'no',b'carmen navarro',b'',b'yes',b'',b'',"b'chicago public schools azuela, mariano'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'carmen navarro',b'',b'',b'west lawn',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'4707 w marquette',b''
604,0.913582,1965,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Barton, Clara",7650 S. Wolcott Ave ,60620,5353260,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Frank Gettridge,,,,,,,b'',b'1471',b'5353260',b'www.cps.edu',b'60620',b'',b'',b'no',b'mr. terrence carter',b'',b'yes',b'',b'',"b'chicago public schools barton, clara'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr. frank gettridge',b'',b'',b'auburn gresham',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'7650 s wolcott ave',b''
605,0.917791,1966,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Beethoven, Ludwig V.",25 W. 47th St. ,60609,5351480,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Dyrice Garner,,,,,,,b'',b'1472',b'5351480',b'www.cps.edu',b'60609',b'',b'',b'no',b'ms. dyrice garner',b'',b'yes',b'',b'',"b'chicago public schools beethoven, ludwig v.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. dyrice garner',b'',b'',b'grand boulevard',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'25 w 47th st',b''
606,0.916371,1967,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Beidler, Jacob",3151 W. Walnut ,60612,5346811,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr Charles Anderson,,,,,,,b'',b'1473',b'5346811',b'www.cps.edu',b'60612',b'',b'',b'no',b'ms. shirley ewings',b'',b'yes',b'',b'',"b'chicago public schools beidler, jacob'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr charles anderson',b'',b'',b'east garfield park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3151 w walnut',b''
607,0.914018,1968,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Bethune, Mary McLeod",3033  W. Arthington ,60612,5346890,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Zipporah Hightower,,,,,,,b'',b'1474',b'5346890',b'www.cps.edu',b'60612',b'',b'',b'no',b'ms. zipporah hightower',b'',b'yes',b'',b'',"b'chicago public schools bethune, mary mcleod'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. zipporah hightower',b'',b'',b'east garfield park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3033 w arthington',b''
608,0.917907,1969,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Bond, Carrie Jacobs","7050 S. May, Chicago ",60621,5353480,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Valesta Cobbs,,,,,,,,,b'paula cottone',b'1475',b'5353480',b'ms. valesta cobbs',b'60621',b'',b'chicago public schools',b'no',b'mr. alfonso carington',b'',b'yes',b'',b'',"b'chicago public schools bond, carrie jacobs'",b'no',b'',b'chicago public schools',b'',b'',b'',b'',b'',b'',b'englewood',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'7050 s may',b''
609,0.915668,1970,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Bradwell, Myra",7736 S. Burnham ,60649,5356600,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Bennette/Kimberly Henderson,,,,,,,b'',b'1476',b'5356600',b'www.cps.edu',b'60649',b'',b'',b'no',b'mr. justin moore',b'',b'yes',b'',b'',"b'chicago public schools bradwell, myra'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'bennette/kimberly henderson',b'',b'',b'south shore',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'7736 s burnham',b''
610,0.905627,1971,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Brown, Ronald",12607 S Union ,60628,5355385,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Gale Baker,,,,,,,b'',b'1477',b'5355385',b'www.cps.edu',b'60628',b'',b'',b'no',b'ms. gale baker',b'',b'yes',b'',b'',"b'chicago public schools brown, ronald'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. gale baker',b'',b'',b'west pullman',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'12607 s union',b''
611,0.914362,1972,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Brunson Math & Science, Milton",932 N. Central ,60651,5346025,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Carol Wilson,,,,,,,b'',b'1478',b'5349674',b'www.cps.edu',b'60651',b'',b'',b'no',b'carol wilson',b'',b'yes',b'',b'',"b'chicago public schools brunson math & science, milton'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'carol wilson',b'',b'',b'austin',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'932 n central',b''
612,0.915668,1973,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Burke, Edmond",5356 S. King Dr ,60615,5351325,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nicholas Gaines,,,,,,,b'',b'1479',b'5351325',b'www.cps.edu',b'60615',b'',b'',b'no',b'ms. kimberly ellison',b'',b'yes',b'',b'',"b'chicago public schools burke, edmond'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'nicholas gaines',b'',b'',b'washington park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'5356 s king dr',b''
613,0.914018,1974,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cameron, Daniel R.",1234 N. Monticello ,60651,5344290,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Stephen D Harden,,,,,,,b'',b'1480',b'5344290',b'www.cps.edu',b'60651',b'',b'',b'no',b'david kovach',b'',b'yes',b'',b'',"b'chicago public schools cameron, daniel r.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr. stephen d harden',b'',b'',b'humboldt park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1234 n monticello',b''
614,0.915166,1975,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cardenas, Lazaro",2345 S. Millard ,60623,5341475,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Dr. Jeremy Feiwell,,,,,,,b'',b'1481',b'5341465',b'www.cps.edu',b'60623',b'',b'',b'no',b'dr. jeremy feiwell',b'',b'yes',b'',b'',"b'chicago public schools cardenas, lazaro'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'dr. jeremy feiwell',b'',b'',b'south lawndale',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2345 s millard',b''
615,0.91251,1976,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Carson, Rachel",5516 S. Mapplewood Ave ,60629,5359222,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Javier Arriola-Lopez,,,,,,,b'',b'1482',b'5359222',b'www.cps.edu',b'60629',b'',b'',b'no',b'javier arriola-lopez',b'',b'yes',b'',b'',"b'chicago public schools carson, rachel'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'javier arriola-lopez',b'',b'',b'gage park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'5516 s mapplewood ave',b''
616,0.912688,1977,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cather, Willa",2908 W. Washington Blvd. ,60612,5346780,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Hattie B. King,,,,,,,b'',b'1483',b'5346780',b'www.cps.edu',b'60612',b'',b'',b'no',b'ms. hattie b. king',b'',b'yes',b'',b'',"b'chicago public schools cather, willa'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. hattie b. king',b'',b'',b'east garfield park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2908 w washington blvd',b''
617,0.914504,1978,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Chalmers, Thomas",2745 W. Roosevelt ,60608,5341720,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Kent Nolen,,,,,,,b'',b'1484',b'5341720',b'www.cps.edu',b'60608',b'',b'',b'no',b'ms. patricia vaughn-dossiea',b'',b'yes',b'',b'',"b'chicago public schools chalmers, thomas'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr. kent nolen',b'',b'',b'north lawndale',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2745 w roosevelt',b''
618,0.91505,1979,DFSS_AgencySiteLies_2012.csv,Chicago Public Schools Chase Elementary,2021 N. Point St ,60647,5344185,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Raquel Saucedo,,,,,,,b'',b'1485',b'5344185',b'www.cps.edu',b'60647',b'',b'',b'no',b'ms. elizabeth gonzalez',b'',b'yes',b'',b'',b'chicago public schools chase elementary',b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. raquel saucedo',b'',b'',b'logan square',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2021 n point st',b''
619,0.918123,1980,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Chopin, Frederic",2450 W. Rice ,60622,5344080,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Antuanette  Mester,,,,,,,b'',b'1486',b'5344080',b'www.cps.edu',b'60622',b'',b'',b'no',b'ms. antuanette mester',b'',b'yes',b'',b'',"b'chicago public schools chopin, frederic'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. antuanette mester',b'',b'',b'west town',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2450 w rice',b''
620,0.916256,1981,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Claremont Math and Science
Academy",2300 W. 64th St. ,60636,5358110,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Rebecca L. Stinson,,,,,,,b'',b'1487',b'5358110',b'www.cps.edu',b'60636',b'',b'',b'no',b'mrs. rebecca l. stinson',b'',b'yes',b'',b'',b'chicago public schools claremont math and science academy',b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mrs. rebecca l. stinson',b'',b'',b'chicago lawn',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2300 w 64th st',b''
621,0.903952,1982,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cockrell, Oneida",30 East 61st Street ,60637,5350650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rashid Shabazz,,,,,,,b'',b'1488',b'5350798',b'www.cps.edu',b'60637',b'',b'',b'no',b'dr. joy pilcher',b'',b'yes',b'',b'',"b'chicago public schools cockrell, oneida'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'rashid shabazz',b'',b'',b'washington park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'30 east 61st street',b''
622,0.913582,1983,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Cooper Dual Language
Academy, Peter",1624 W. 19th Street ,60608,5347205,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Martha Monrroy,,,,,,,b'',b'1489',b'5347205',b'www.cps.edu',b'60608',b'',b'',b'no',b'ms. martha monrroy',b'',b'yes',b'',b'',"b'chicago public schools cooper dual language academy, peter'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. martha monrroy',b'',b'',b'lower west side',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1624 w 19th street',b''
623,0.905627,1984,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Corkery, Daniel",2510 S Kildare Ave ,60623,5341650,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Bertha Arredondo,,,,,,,b'',b'1490',b'5341650',b'www.cps.edu',b'60623',b'',b'',b'no',b'bertha arredondo',b'',b'yes',b'',b'',"b'chicago public schools corkery, daniel'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'bertha arredondo',b'',b'',b'south lawndale',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2510 s kildare ave',b''
624,0.905627,1985,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Curtis, George W.",32 East 115th Street ,60628,5355050,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Evelyn Robbins,,,,,,,b'',b'1491',b'5355050',b'www.cps.edu',b'60628',b'',b'',b'no',b'mr. charles h. davis',b'',b'yes',b'',b'',"b'chicago public schools curtis, george w.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'evelyn robbins',b'',b'',b'roseland',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'32 east 115th street',b''
625,0.905627,1986,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Daley, Richard J.",5024 S Wolcott Ave ,60609,5359091,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Rhonda Hoskins,,,,,,,b'',b'1492',b'5359091',b'www.cps.edu',b'60609',b'',b'',b'no',b'rhonda hoskins',b'',b'yes',b'',b'',"b'chicago public schools daley, richard j.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'rhonda hoskins',b'',b'',b'new city',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'5024 s wolcott ave',b''
626,0.914018,1987,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Davis, Nathan",3014 W. 39th Place ,60632,5354540,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mr. Santos Gomez,,,,,,,b'',b'1493',b'5354540',b'www.cps.edu',b'60632',b'',b'',b'no',b'mr. santos gomez',b'',b'yes',b'',b'',"b'chicago public schools davis, nathan'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'mr. santos gomez',b'',b'',b'brighton park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3014 w 39th place',b''
1323,,1988,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Deneen, Charles S.",7257 S. State ,60619,5353035,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Annise Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,0.905627,1989,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools DePriest, Oscar",139 S Parkside Ave ,60639,5346800,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Minnie Watson,,,,,,,b'',b'1495',b'5346800',b'www.cps.edu',b'60639',b'',b'',b'no',b'minnie watson',b'',b'yes',b'',b'',"b'chicago public schools depriest, oscar'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'minnie watson',b'',b'',b'austin',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'139 s parkside ave',b''
628,0.905627,1990,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dett, R. Nathaniel",2306 West Maypole ,60612,5347160,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Deborah J. Bonner,,,,,,,b'',b'1496',b'5347160',b'www.cps.edu',b'60612',b'',b'',b'no',b'ms. deborah j. bonner',b'',b'yes',b'',b'',"b'chicago public schools dett, r. nathaniel'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. deborah j. bonner',b'',b'',b'near west side',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2306 west maypole',b''
629,0.905627,1991,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dodge Renaissance Academy, Mary Mapes",2651 West Washington ,60612,5346640,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Edward Morris/Debra Moriarty,,,,,,,b'',b'1497',b'5346640',b'www.cps.edu',b'60612',b'',b'',b'no',b'ed. / debra moris / moriarty',b'',b'yes',b'',b'',"b'chicago public schools dodge renaissance academy, mary mapes'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'edward morris/debra moriarty',b'',b'',b'east garfield park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'2651 west washington',b''
630,0.905072,1992,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Doolittle, James R.",535 East 35th Street ,60653,5351040,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Lauren Norwood,,,,,,,b'',b'1498',b'5351050',b'www.cps.edu',b'60653',b'',b'',b'no',b'ms. lori a. lennix',b'',b'yes',b'',b'',"b'chicago public schools doolittle, james r.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. lauren norwood',b'',b'',b'douglas',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'535 east 35th street',b''
631,0.905627,1993,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dulles, John Foster",6311 South Calumet ,60637,5350690,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Pamela Creed,,,,,,,b'',b'1499',b'5350690',b'www.cps.edu',b'60637',b'',b'',b'no',b'ms. pamela creed',b'',b'yes',b'',b'',"b'chicago public schools dulles, john foster'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. pamela creed',b'',b'',b'greater grand crossing',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'6311 south calumet',b''
632,0.905627,1994,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Dvorak Math & Science Tech
Academy, Anton",3615 West 16th ,60623,5341690,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Ms. Alma Thompson,,,,,,,b'',b'1500',b'5341690',b'www.cps.edu',b'60623',b'',b'',b'no',b'ms. alma thompson',b'',b'yes',b'',b'',"b'chicago public schools dvorak math & science tech academy, anton'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'ms. alma thompson',b'',b'',b'north lawndale',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3615 west 16th',b''
633,0.906662,1995,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Eberhart, John F.",3400 W 65th Pl. ,60629,5359190,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Nneka Gunn,,,,,,,b'',b'1501',b'5359190',b'www.cps.edu',b'60629',b'',b'',b'no',b'nneka gunn',b'',b'yes',b'',b'',"b'chicago public schools eberhart, john f.'",b'no',b'paula cottone',b'chicago public schools',b'',b'',b'',b'nneka gunn',b'',b'',b'chicago lawn',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'3400 w 65th pl',b''
1324,,1996,DFSS_AgencySiteLies_2012.csv,"Chicago Public Schools Edwards, Richard",4950 S. LaPorte ,60632,5352000,,,,,,,Chicago Public Schools,,,,,,,,,,,www.cps.edu,Paula Cottone,Mrs. Judith Sauri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
