Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
39,0.789023798704,1248,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'1247',b'6663883',b'www.chicagocommons.org',b'60608',b'',b'',b'no',b'migdalia young',b'',b'yes',b'',b'state pre-kindergarten',b'chicago commons association - guadalupano family center',b'yes',b'dan valliere',b'chicago commons association',b'',b'',b'',b'esmeralda arroyo',b'',b'',b'lower west side',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1814 s paulina st',b''
40,0.792662751675,1249,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'55',b'2352525',b'www.ymcachicago.org',b'60647',b'',b'',b'yes',b'maria franco',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'maria franco',b'',b'',b'logan square',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1834 n lawndale',b''
44,0.80127127303,1250,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'3270ps(hs collaboration with childcare & prek), 2742ps(child'",b'60',b'3424499',b'www.nadnkids.org',b'60622',b'',b'',b'no',b'steve koll',b'',b'yes',b'',b'child care',b'north avenue day nursery - north avenue day nursery',b'yes',b'steve koll',b'north avenue day nursery',b'',b'',b'',b'steve koll',b'',b'',b'west town',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2001 w pierce',b''
46,0.762275308371,1251,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'625',b'7910418',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2141 s tan ct',b''
46,0.762275308371,1252,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'625',b'7910418',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'chinese american service league - chinese american service league',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2141 s tan ct',b''
53,0.795923143625,1253,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'74',b'2628300',b'www.ymcachicago.org',b'60645',b'',b'',b'no',b'linda acevedo',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - high ridge ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'linda acevedo',b'',b'',b'west ridge',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2424 w touhy',b''
54,0.844983918326,1254,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4305it(child care it center), 4305ps(child care ps center),'",b'76',b'2422700',b'www.elvalor.org',b'60623',b'',b'',b'no',b'irma carmona',b'',b'yes',b'',b'state pre-kindergarten',b'el valor - carlos cantu',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'irma carmona',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2434 s kildare',b''
54,0.844983918326,1255,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4305it(child care it center), 4305ps(child care ps center),'",b'76',b'2422700',b'www.elvalor.org',b'60623',b'',b'',b'no',b'irma carmona',b'',b'yes',b'',b'state pre-kindergarten',b'el valor - carlos cantu',b'yes',b'vincent allocco',b'el valor',b'',b'',b'',b'irma carmona',b'',b'',b'south lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2434 s kildare',b''
55,0.795082688332,1256,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'77',b'4721083',b'www.christopherhouse.org',b'60614',b'',b'',b'no',b'aimee washington',b'',b'yes',b'',b'child care',b'christopher house - christopher house - greenview',b'no',b'lori baas',b'christopher house',b'',b'',b'',b'aimee washington',b'',b'',b'lincoln park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'lincoln park',b'2507 n greenview',b''
57,0.752228726943,1257,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1257',b'8783641',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2610 w 25th pl',b''
57,0.752228726943,1258,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1257',b'8783641',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'st. augustine college - st. augustine - nayarit',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2610 w 25th pl',b''
281,0.789925254881,1259,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'4289sa(school age (sa))',b'1190',b'5211196',b'www.gadshillcenter.org',b'60608',b'',b'',b'no',b'rick baldwin',b'',b'yes',b'',b'state pre-kindergarten',b'gads hill center - sinai community/ogden',b'yes',b'barbara castellan',b'gads hill center',b'',b'',b'',b'rick baldwin',b'',b'',b'north lawndale',b'',b'early head start',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2653 w ogden ave',b''
281,0.789925254881,1260,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Center - Sinai Community/Ogden,2653 W Ogden Ave ,,5211196,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'4289sa(school age (sa))',b'1190',b'5211196',b'www.gadshillcenter.org',b'60608',b'',b'',b'no',b'rick baldwin',b'',b'yes',b'',b'state pre-kindergarten',b'gads hill center - sinai community/ogden',b'yes',b'barbara castellan',b'gads hill center',b'',b'',b'',b'rick baldwin',b'',b'',b'north lawndale',b'',b'early head start',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2653 w ogden ave',b''
58,0.787122444673,1261,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'82',b'8473115',b'www.ymcachicago.org',b'60608',b'',b'',b'yes',b'sonya sifuentes',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - rauner',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'sonya sifuentes',b'',b'',b'lower west side',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2700 s western ave',b''
58,0.787122444673,1262,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - Rauner,2700 S Western Ave ,,8473115,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4167it(child care it center), 4170ps(hs collaboration with c'",b'82',b'8473115',b'www.ymcachicago.org',b'60608',b'',b'',b'yes',b'sonya sifuentes',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - rauner',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'sonya sifuentes',b'',b'',b'lower west side',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2700 s western ave',b''
61,0.78285441796,1263,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - West,2820 N Leavitt St ,,3485528,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'4237ps(hs collaboration with childcare & prek)',b'86',b'3485528',b'',b'60618',b'',b'',b'yes',b'emily hamlin',b'',b'yes',b'',b'state pre-kindergarten',b'mary crane league - mary crane - west',b'no',b'',b'mary crane league',b'',b'',b'',b'',b'',b'',b'north center',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2820 n leavitt st',b''
62,0.786146,1264,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - North,2905 N Leavitt St ,,9753322,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'88',b'9753322',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'mary crane league - mary crane - north',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'2905 n leavitt st',b''
66,0.781835794449,1265,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane League - Mary Crane - East,2974 N Clybourn Ave ,,3485528,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4145it(child care it center), 4236ps(hs collaboration with c'",b'1825',b'3485528',b'',b'60618',b'',b'',b'no',b'jennifer jones',b'',b'yes',b'',b'state pre-kindergarten',b'mary crane league - mary crane - east',b'yes',b'',b'mary crane league',b'',b'',b'',b'',b'',b'',b'north center',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'2974 n clybourn ave',b''
68,0.790020036697,1266,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - South Chicago YMCA,3039 E 91st St ,,7219100,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2694it(child care it center), 7095ps(hs collaboration with c'",b'96',b'7219100',b'www.ymcachicago.org',b'60617',b'',b'',b'no',b'sherry ceroomes',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - south chicago ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'sherry ceroomes',b'',b'',b'south chicago',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3039 e 91st st',b''
72,0.78614628315,1267,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services - Midway Children's Center (Chicago Lawn),3215 W 63rd St ,,8842350,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1267',b'8842350',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',"b""metropolitan family services - midway children's center (chicago lawn)""",b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3215 w 63rd st',b''
77,0.78614628315,1268,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center - Albany Park Day Care - Ainslie,3401 W Ainslie St ,,5395907,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'107',b'5395907',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'albany park community center - albany park day care - ainslie',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'part day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3401 w ainslie st',b''
80,0.788749407638,1269,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'8023it(child care it center), 8022ps(hs collaboration with c'",b'1199',b'6380773',b'www.ymcachicago.org',b'60624',b'',b'',b'yes',b'leslie hampton',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - north lawndale ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'leslie hampton',b'',b'',b'north lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3449 w arthington st',b''
80,0.788749407638,1270,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - North Lawndale YMCA,3449 W Arthington St ,,6380773,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'8023it(child care it center), 8022ps(hs collaboration with c'",b'1199',b'6380773',b'www.ymcachicago.org',b'60624',b'',b'',b'yes',b'leslie hampton',b'',b'yes',b'',b'state pre-kindergarten',b'ymca of metropolitan chicago - north lawndale ymca',b'yes',b'dorothy cole-gary',b'ymca of metropolitan chicago',b'',b'',b'',b'leslie hampton',b'',b'',b'north lawndale',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3449 w arthington st',b''
82,0.78614628315,1271,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Ida B. Wells Learning Center,3601 S Rhodes St ,,3733640,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'114',b'3733640',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'centers for new horizons - ida b. wells learning center',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3601 s rhodes st',b''
83,0.791125193238,1272,CPS_Early_Childhood_Portal_scrape.csv, Firman Community Services - Firman House West,37 W 47th St ,,3733400,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7076ps(hs collaboration with childcare & prek), 2759sa(schoo'",b'115',b'3733400',b'www.firmancs.org',b'60609',b'',b'',b'no',b'ms. donna skinner-echols',b'',b'yes',b'',b'state pre-kindergarten',b'firman community services - firman house west',b'no',b'marguerite young',b'firman community services',b'',b'',b'',b'dontrease thomas',b'',b'',b'grand boulevard',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'37 w 47th st',b''
85,0.78614628315,1273,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - McKinley - St. Thomas,3801 S Wabash Ave ,,2850617,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1273',b'2850617',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'ada s. mckinley community services - mckinley - st. thomas',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3801 s wabash ave',b''
86,0.78614628315,1274,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'1274',b'5362187',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'centers for new horizons - edison l. hoard learning center',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'3901 s state st',b''
89,0.738130867481,1275,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - New Hope / Salvation Army,4255 W Division St ,,7224908,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'3278ps(hs collaboration with childcare & prek)',b'1275',b'7724908',b'www.usc.salvationarmy.com',b'60651',b'',b'',b'no',b'catherine eason',b'',b'yes',b'',b'child care',b'salvation army new hope',b'no',b'claudia rowland',b'salvation army',b'',b'',b'',b'catherine eason',b'',b'',b'humboldt park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'humboldt park',b'4255 w division',b''
90,0.796353757381,1276,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services - Korean American Community Services,4300 N California Ave ,,5838281,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7131ps(hs collaboration with childcare & prek), 2808sa(schoo'",b'1203',b'5838281',b'www.kacschicago.org',b'60618',b'',b'',b'no',b'hye k. choi',b'',b'yes',b'',b'child care',b'korean american community services - korean american community services',b'yes',b'in chul choi',b'korean american community services',b'',b'',b'',b'hye k. choi',b'',b'',b'irving park',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4300 n california',b''
91,0.845135748386,1277,CPS_Early_Childhood_Portal_scrape.csv, Centers For New Horizons - Effie Ellis,4301 S Cottage Grove Ave ,,,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'8012it(child care it center), 7116ps(hs collaboration with c'",b'124',b'5489839',b'www.cnh.org',b'60653',b'',b'',b'no',b'valerie jones',b'',b'yes',b'',b'child care',b'centers for new horizons - effie ellis',b'yes',"b'sokoni karanja, pres.'",b'centers for new horizons',b'',b'',b'',b'valerie jones',b'',b'grand boulevard community; serves children 0-3',b'kenwood',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4301 s cottage grove',b''
92,0.790640032291,1278,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Community Services - Maggie Drummond Day Care,4301 S Wabash Ave ,,3738200,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'4355it(child care it center), 4355sa(school age (sa)), 4355p'",b'1394',b'3738200',b'www.adasmckinley.org',b'60653',b'',b'',b'no',b'angie fells',b'',b'yes',b'',b'state pre-kindergarten',b'ada s. mckinley community services - maggie drummond',b'yes',"b'george jones, jr.'",b'ada s. mckinley community services',b'',b'',b'',b'lyris clark',b'',b'',b'grand boulevard',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4301 s wabash',b''
93,0.790965298812,1279,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Centre - Lincoln - King,4314 S Cottage Grove Ave ,,7472310,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7100ps(hs collaboration with childcare & prek)',b'1279',b'7472310',b'www.abelink.org',b'60653',b'',b'',b'no',b'joyce wallace',b'',b'yes',b'',b'child care',b'abraham lincoln centre - lincoln - king',b'no',b'zirl smith',b'abraham lincoln centre',b'',b'',b'',b'keita king',b'',b'',b'grand boulevard',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4314 s cottage grove',b''
94,0.786354213953,1280,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Leclaire-Ryder Day Care / Hull House,4410 S Laporte Ave ,,7675170,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7072ps(hs collaboration with childcare)',b'127',b'7675170',b'',b'60638',b'',b'',b'no',b'shirley mullin',b'',b'yes',b'',b'state pre-kindergarten',b'hull house association - leclaire-ryder day care / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'garfield ridge',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4410 s laporte ave',b''
96,0.786675199866,1281,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Uptown West / Hull House,4520 N Beacon St ,,5613500,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'129',b'5613500',b'',b'60640',b'',b'',b'',b'',b'',b'',b'',b'state pre-kindergarten',b'hull house association - uptown west / hull house',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4520 n beacon st',b''
99,0.786452213923,1282,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Just For You,4647 W Washington Blvd ,,6268655,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'133',b'6268655',b'',b'60644',b'',b'',b'no',b'nena porter cooper',b'',b'yes',b'',b'state pre-kindergarten',b'home of life community dev. corp. - home of life just for you',b'no',b'',b'home of life community dev. corp.',b'',b'',b'',b'',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4647 w washington blvd',b''
100,0.790387496352,1283,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Community Dev. Corp. - Home of Life Community Development,4650 W Madison St ,,6268655,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'1283',b'6268655',b'www.homeoflife.org',b'60644',b'',b'',b'no',b'dorietta sceanior',b'',b'yes',b'',b'state pre-kindergarten',b'home of life community dev. corp. - home of life community development',b'yes',b'delores sheppard',b'home of life community dev. corp.',b'',b'',b'',b'diane congress',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4650 w madison',b''
101,0.802987031639,1284,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Uptown,4701 N Winthrop Ave ,,7694540,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2672it(child care it center), 3405ps(hs collaboration with c'",b'2424',b'7694540',b'www.christopherhouse.org',b'60640',b'',b'',b'no',b'karen ross william',b'',b'yes',b'',b'child care',b'christopher house uptown',b'no',b'cp',b'christopher house',b'',b'',b'',b'karen ross william',b'',b'',b'uptown',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4701 n winthrop',b''
102,0.759993324677,1285,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Lincoln Square / Hull House,4754 N Leavitt St ,,8788651,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'7129ps(hs collaboration with childcare & prek), 2709sa(schoo'",b'1285',b'8788651',b'',b'60625',b'',b'',b'no',b'raina sajous',b'',b'yes',b'',b'child care',b'hull house association - lincoln square / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'lincoln square',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4754 n leavitt',b''
323,0.785979196429,1286,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association - Parkway Community Center / Hull House,500 E 67th St ,,4931306,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'3263ps(hs collaboration with childcare & prek), 2637sa(schoo'",b'1797',b'4931306',b'',b'60637',b'',b'',b'no',b'carmen knight',b'',b'yes',b'',b'state pre-kindergarten',b'hull house association - parkway community center / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'woodlawn',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'500 e 67th st',b''
108,0.803609361251,1287,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army - Columbus Park / Salvation Army,500 S Central Ave ,,9214162,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'7017ps(hs collaboration with childcare & prek)',b'1287',b'9214162',b'www.usc.salvationarmy.com',b'60644',b'',b'',b'no',b'felice lewis',b'',b'yes',b'',b'child care',b'salvation army columbus park',b'no',b'claudia rowland',b'salvation army',b'',b'',b'',b'felice lewis',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'austin',b'500 s central',b''
113,0.804382771254,1288,CPS_Early_Childhood_Portal_scrape.csv, Trinity United Church of Christ - Trinity United,532 W 95th St ,,4883511,,State Pre-Kindergarten,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,"b'2527it(child care it center), 4311ps(hs collaboration with c'",b'1889',b'4883511',b'',b'60628',b'',b'',b'no',b'ekoi florence',b'',b'yes',b'',b'child care',b'trinity united church of christ',b'yes',b'',b'trinity united church of christ',b'',b'',b'',b'',b'',b'',b'washington heights',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'532 w 95th st',b''
