Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Fax,canonical_Number per Site EHS,canonical_Head Start Fund,canonical_Program Name,canonical_Executive Director,canonical_Source,canonical_Center Director,canonical_Email Address,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Address,canonical_Number per Site HS,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Program Option,canonical_Phone,canonical_Site name,canonical_Purple binder service type,canonical_Neighborhood,canonical_Funded Enrollment,canonical_Length of Day,canonical_Zip,canonical_Agency,canonical_CC fund,canonical_Column2,canonical_Column,canonical_Director,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Website,canonical_Ounce of Prevention Description
775,0.718117117882,1740,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE HEGEWISCH,2725 E 130TH STREET ,60633,,,,,,,,HENRY BOOTH HOUSE,HEGEWISCH,,,,,,Yes,No,Yes,"4358IT(Child Care IT Center), 4358PS(Child Care PS Center),",,,,,,,,,,b'',b'',b'',b'',"b'4358it(child care it center), 4358ps(child care ps center),'",b'dfss_agencysitelies_2012.csv',b'www.henryboothhouse.org',b'',b'no',b'',b'2725 e 130th street',b'',b'scott perkins',b'2189',b'',b'hegewisch',b'7910051',b'henry booth house hegewisch',b'',b'near south side',b'henry booth house',b'',b'60633',b'',b'yes',b'',b'',b'',b'',b'',b'yes',b''
771,0.317843419664,1741,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE HIPPITY HOP TINY TOTS,11223 S HALSTED ST ,60628,7853340,,,,,,,HENRY BOOTH HOUSE,ROSELAND,,,,,Ms. Tuggle,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
776,0.669808,1742,chapin_dfss_providers_2011_070212.csv,"HENRY BOOTH HOUSE ITSY BITSY PEOPLE PALACE, INC",7419 S COTTAGE GROVE AVE ,60619,8467396,,,,,,,HENRY BOOTH HOUSE,GREATER GRAND CROSSING,,,,,Ms. Whiting,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. whiting',b'7419 s cottage grove ave',b'',b'scott perkins',b'1742',b'',b'greater grand crossing',b'8467396',"b'henry booth house itsy bitsy people palace, inc'",b'',b'',b'henry booth house',b'',b'60619',b'',b'yes',b'',b'',b'',b'',b'ms. whiting',b'no',b''
771,0.414566437988,1743,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms. Donna Taylor,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
777,0.699737,1744,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE JELLY BEAN-358-370 E 71ST,358 370 E 71ST ,60636,8738888,,,,,,,HENRY BOOTH HOUSE,GREATER GRAND CROSSING,,,,,Donna Taylor,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'donna taylor',b'358 370 e 71st',b'',b'scott perkins',b'1744',b'',b'greater grand crossing',b'8738888',b'henry booth house jelly bean-358-370 e 71st',b'',b'',b'henry booth house',b'',b'60636',b'',b'yes',b'',b'',b'',b'',b'donna taylor',b'no',b''
771,0.515200786731,1745,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE JONES ACADEMY,4344 S WENTWORTH AVE ,60609,5363757,,,,,,,HENRY BOOTH HOUSE,FULLER PARK,,,,,Felicia Jones,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.488981211887,1746,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE KIDS PLACE II,1318 W 95TH STREET ,60643,4456500,,,,,,,HENRY BOOTH HOUSE,WASHINGTON HEIGHTS,,,,,Ms. Porter,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.342162119225,1747,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE KIDS R FIRST 1155 W 81ST,1155 W 81ST STREET ,60620,7838080,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Wilborn,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.304813893402,1748,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE KIDS R FIRST 7838 S HALSTED,7838 S HALSTED ,60620,4889443,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms.  Jones,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.313327809796,1749,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LAKEVIEW DEVELOPMENT CENTER,1531 W LAWRENCE ,60640,,,,,,,,HENRY BOOTH HOUSE,UPTOWN,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.517032290206,1750,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LEARNING TREE,8128 S KEDZIE ,60652,7788802,,,,,,,HENRY BOOTH HOUSE,ASHBURN,,,,,Ms.  Vaughn,No,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.415441458716,1751,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LITTLE ANGELS FAMILY DAYCARE,6701 S EMERALD AVE ,60621,4888777,,,,,,,HENRY BOOTH HOUSE,ENGLEWOOD,,,,,NaShone Greer,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.326737133786,1752,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LITTLE FOLKS DAY CARE,2527 E 73RD STREET ,60649,,,,,,,,HENRY BOOTH HOUSE,SOUTH SHORE,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.379213394488,1753,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LITTLE HANDS & FEET,7801 S WOLCOTT ,60620,9948561,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms.  Doyle,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
778,0.698924,1754,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LITTLE HANDS AND FEET II (87TH),1414 W 87TH STREET ,60620,2392322,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms. Jackson,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jackson',b'1414 w 87th street',b'',b'scott perkins',b'1754',b'',b'auburn gresham',b'2392322',b'henry booth house little hands and feet ii (87th)',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jackson',b'no',b''
779,0.70212,1755,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LITTLE LEADERS OF TOMORROW I - MAYFIELD,301 N MAYFIELD AVE ,60644,3788302,,,,,,,HENRY BOOTH HOUSE,AUSTIN,,,,,Ms. Navy,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. navy',b'301 n mayfield ave',b'',b'scott perkins',b'1755',b'',b'austin',b'3788302',b'henry booth house little leaders of tomorrow i - mayfield',b'',b'',b'henry booth house',b'',b'60644',b'',b'yes',b'',b'',b'',b'',b'ms. navy',b'no',b''
771,0.50650775082,1756,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LIVING WITNESS,4259 N LARAMIE ,60641,,,,,,,,HENRY BOOTH HOUSE,PORTAGE PARK,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.729739263654,1757,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LOOP,2001 S MICHIGAN ,60616,2258828,,,,,,,HENRY BOOTH HOUSE,NEAR SOUTH SIDE,,,,,Ms. Gregg,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.383274530663,1758,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE LOVE N LEARN ACADEMY,723 725 E 75TH STREET ,60619,7230338,,,,,,,HENRY BOOTH HOUSE,GREATER GRAND CROSSING,,,,,Ms. Blanton & Ms. Johnson,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.596933834255,1759,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NEAR SOUTH,2929 S WABASH ,60616,7910424,,,,,,,HENRY BOOTH HOUSE,DOUGLAS,,,,,Ms. Newsome,Yes,No,No,7013PS(HS Collaboration with Childcare),,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.489217717858,1760,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NEW PISGAH,8130 S RACINE ,60620,8735392,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Mr. S. Smith,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.682785952464,1761,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NICO'S,1855 W 95TH STREET ,60643,2380117,,,,,,,HENRY BOOTH HOUSE,BEVERLY,,,,,Ms.  Watts,No,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
1228,,1762,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NORTH KENWOOD DAY CARE CENTER,857 E PERSHING ,60653,,,,,,,,HENRY BOOTH HOUSE,OAKLAND,,,,,,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,0.546830009012,1763,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PATTI CAKE,939 W 87TH STREET ,60620,8749460,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms. Harris,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.358031132642,1764,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PINK'S CHILD CARE ACADEMY,8236 S KEDZIE ,60652,8637465,,,,,,,HENRY BOOTH HOUSE,ASHBURN,,,,,Ms.  Jones,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.363018886131,1765,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PRECIOUS LITTLE ONES,5327 S MICHIGAN AVE ,60615,,,,,,,,HENRY BOOTH HOUSE,WASHINGTON PARK,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
774,0.262077942491,1766,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PRODIGY CHILD LEARNING CENTER,1921 E 79TH STREET ,60649,2213100,,,,,,,HENRY BOOTH HOUSE,SOUTH CHICAGO,,,,,Shonzette Cheeks,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
771,0.28871064151,1767,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE THE WORLD IS YOURS,8026 S COTTAGE GROVE AVE ,60619,,,,,,,,HENRY BOOTH HOUSE,CHATHAM,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
771,0.379771539394,1768,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEE CARE NURSERY,1845 E 79TH STREET ,60649,2214442,,,,,,,HENRY BOOTH HOUSE,SOUTH CHICAGO,,,,,Ms. Williams-Morgan,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. jones',b'8026 s cottage grove ave.',b'',b'scott perkins',b'1764',b'',b'auburn gresham',b'8749460',b'henry booth house patti cake',b'',b'',b'henry booth house',b'',b'60620',b'',b'yes',b'',b'',b'',b'',b'ms. jones',b'no',b''
780,0.698924,1769,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEE WEE CENTER FOR CREATIVE,2434 W 71ST STREET ,60629,4710869,,,,,,,HENRY BOOTH HOUSE,CHICAGO LAWN,,,,,Ms. Duckery,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. duckery',b'2434 w 71st street',b'',b'scott perkins',b'1769',b'',b'chicago lawn',b'4710869',b'henry booth house wee wee center for creative',b'',b'',b'henry booth house',b'',b'60629',b'',b'yes',b'',b'',b'',b'',b'ms. duckery',b'no',b''
774,0.565526856109,1770,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEST AUSTIN,4920 W MADISON ,60644,,,,,,,,HENRY BOOTH HOUSE,AUSTIN,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
774,0.330019071698,1771,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WHIZ KIDS NURSERY 518 W 103 RD ST,518 W 103RD STREET ,60628,2339445,,,,,,,HENRY BOOTH HOUSE,WASHINGTON HEIGHTS,,,,,Ms. Craft,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'7013ps(hs collaboration with childcare)',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'ms. priscilla bolling',b'2929 s wabash suite 200',b'',b'scott perkins',b'1737',b'',b'austin',b'2213100',b'henry booth house loop',b'',b'douglas',b'henry booth house',b'',b'60649',b'',b'yes',b'child care',b'',b'',b'',b'ms. priscilla bolling',b'no',b''
773,0.699684202671,1772,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE YOUNG ACHIEVERS ACADEMY,520 E 79TH STREET ,60619,,,,,,,,HENRY BOOTH HOUSE,GREATER GRAND CROSSING,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'www.henryboothhouse.org',b'',b'no',b'',b'520 e 79th street',b'',b'scott perkins',b'1772',b'',b'greater grand crossing',b'',b'henry booth house young achievers academy',b'',b'',b'henry booth house',b'',b'60619',b'',b'yes',b'',b'',b'',b'',b'',b'no',b''
781,0.704985,1773,chapin_dfss_providers_2011_070212.csv,HOME OF LIFE COMMUNITY DEV. CORP. HLCDC DEV. II,4650 W MADISON ,60644,6268655,,,,,,,HOME OF LIFE COMMUNITY DEV. CORP.,AUSTIN,,,,,Dorietta Sceanior,Yes,No,Yes,"2114IT(Child Care IT Center), 7199PS(HS Collaboration with C",,,,,,,,,,b'',b'',b'',b'',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'chapin_dfss_providers_2011_070212.csv',b'www.homeoflife.org',b'',b'no',b'dorietta sceanior',b'4650 w madison',b'',b'delores sheppard',b'1773',b'',b'austin',b'6268655',b'home of life community dev. corp. hlcdc dev. ii',b'',b'',b'home of life community dev. corp.',b'',b'60644',b'',b'yes',b'',b'',b'',b'',b'diane congress',b'yes',b''
103,0.651687542597,1774,chapin_dfss_providers_2011_070212.csv,HOME OF LIFE COMMUNITY DEV. CORP. HOME OF LIFE JUST FOR YOU,4647 W WASHINGTON ,60644,6268655,,,,,,,HOME OF LIFE COMMUNITY DEV. CORP.,AUSTIN,,,,,Nena Porter Cooper,Yes,No,No,"2114PS(Child Care PS Center), 7199PS(HS Collaboration with C",,,,,,,,,,b'',b'',b'',b'',"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'dfss_agencysitelies_2012.csv',b'www.homeoflife.org',b'',b'no',b'nena porter cooper',b'4647 w washington boulevard',b'',b'delores sheppard',b'2570',b'',b'austin',b'6268655',b'home of life',b'',b'austin',b'home of life community dev. corp.',b'',b'60644',b'',b'yes',b'child care',b'',b'',b'',b'diane congress',b'no',b''
782,0.662915706635,1775,chapin_dfss_providers_2011_070212.csv,HOWARD AREA COMMUNITY CENTER HOWARD AREA,7510 N ASHLAND ,60626,2626622,,,,,,,HOWARD AREA COMMUNITY CENTER,ROGERS PARK,,,,,Stephania Koliarakis,Yes,No,Yes,"7071PS(HS Collaboration with Childcare & PreK), 2765PS(Child",,,,,,,,,,b'',b'',b'',b'',"b'7071ps(hs collaboration with childcare & prek), 2765ps(child'",b'chapin_dfss_providers_2011_070212.csv',b'www.howardarea.org',b'',b'no',b'stephania koliarakis',b'7510 n ashland',b'',b'bruce rasey',b'2222',b'',b'rogers park',b'2626622',b'howard area community center howard area',b'',b'',b'howard area community center',b'',b'60626',b'',b'yes',b'child care',b'',b'',b'',b'stephania koliarakis',b'yes',b''
785,0.331874467929,1776,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION BOTTLES TO BOOKS LEARNING CENTER,6014 S RACINE ,60621,4345772,,,,,,,HULL HOUSE ASSOCIATION,WEST ENGLEWOOD,,,,,Tamika Daniels,Yes,No,No,,,,,,,,,,,b'',b'',b'',b'',"b'5731ip(ehs collaboration enhanced home ip), 5732it(child car'",b'chapin_dfss_providers_2011_070212.csv',b'',b'07/31/13',b'no',b'etisha wofford',b'4754 n leavitt street',b'',b'cp',b'1777',b'',b'austin',b'2355342',b'ryder',b'tturner@hullhouse.org',b'auburn gresham',b'hull house association',b'',b'60624',b'',b'no',b'child care',b'',b'',b'',b'',b'no',b'486668'
785,0.474513389667,1777,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-BARBARA DAVIS,1656 N LOTUS ST ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,"5734IP(EHS Collaboration Enhanced Home IP), 5735IT(Child Car",,,,,,,,,,b'',b'',b'',b'',"b'5731ip(ehs collaboration enhanced home ip), 5732it(child car'",b'chapin_dfss_providers_2011_070212.csv',b'',b'07/31/13',b'no',b'etisha wofford',b'4754 n leavitt street',b'',b'cp',b'1777',b'',b'austin',b'2355342',b'ryder',b'tturner@hullhouse.org',b'auburn gresham',b'hull house association',b'',b'60624',b'',b'no',b'child care',b'',b'',b'',b'',b'no',b'486668'
785,0.529060721397,1778,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-DIANIRA ULIN,1912 N PULASKI AVE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,HERMOSA,,,,,Etisha Wofford,No,Yes,No,"5937IP(EHS Collaboration Enhanced Home IP), 5746IT(Child Car",,,,,,,,,,b'',b'',b'',b'',"b'5731ip(ehs collaboration enhanced home ip), 5732it(child car'",b'chapin_dfss_providers_2011_070212.csv',b'',b'07/31/13',b'no',b'etisha wofford',b'4754 n leavitt street',b'',b'cp',b'1777',b'',b'austin',b'2355342',b'ryder',b'tturner@hullhouse.org',b'auburn gresham',b'hull house association',b'',b'60624',b'',b'no',b'child care',b'',b'',b'',b'',b'no',b'486668'
